variable,n_estados_train,n_nan_train,pct_nan_train,pct_mas_frecuente_train,modulo,tipo_variable
RXSOMAANY,3,41,0.10835381484711543,99.69079521128994,RECODED DRUG USE,Binaria
OTHRTRQANY,3,45,0.11892491873463887,98.37997832923703,RECODED DRUG USE,Binaria
RXAMMEANY,3,12,0.03171331166257037,92.74029440524326,RECODED DRUG USE,Binaria
RXAMPHANY,3,15,0.039641639578212956,93.633552683739,RECODED DRUG USE,Binaria
RXMTHPANY,3,16,0.04228441555009382,98.07341631649885,RECODED DRUG USE,Binaria
RXANORANY,3,18,0.047569967493855544,98.82925024445677,RECODED DRUG USE,Binaria
RXPROVANY,3,19,0.05021274346573641,99.78593514627765,RECODED DRUG USE,Binaria
OTHRSTMANY,3,24,0.06342662332514074,99.06974285789794,RECODED DRUG USE,Binaria
RXZOLPANY,3,19,0.05021274346573641,98.18177013134597,RECODED DRUG USE,Binaria
RXESZOANY,3,19,0.05021274346573641,99.56922751658341,RECODED DRUG USE,Binaria
RXZALEANY,3,19,0.05021274346573641,99.8493617696028,RECODED DRUG USE,Binaria
RXBZOSANY,3,14,0.03699886360633209,99.4476598218769,RECODED DRUG USE,Binaria
RXTRIAANY,3,14,0.03699886360633209,99.7092946430931,RECODED DRUG USE,Binaria
RXTEMAANY,3,14,0.03699886360633209,99.70400909114935,RECODED DRUG USE,Binaria
RXFLURANY,3,14,0.03699886360633209,99.93921615264674,RECODED DRUG USE,Binaria
RXBARBANY,3,20,0.05285551943761727,99.77007849044637,RECODED DRUG USE,Binaria
OTHRSEDANY,3,23,0.06078384735325986,97.87256534263591,RECODED DRUG USE,Binaria
RXHYDCMIS,3,10,0.026427759718808636,98.57554375115622,RECODED DRUG USE,Binaria
RXZOHYMIS,3,8,0.02114220777504691,99.96564391236555,RECODED DRUG USE,Binaria
RXOXCOMIS,3,16,0.04228441555009382,98.94553238721954,RECODED DRUG USE,Binaria
RXTRAMMIS,3,16,0.04228441555009382,99.52694310103332,RECODED DRUG USE,Binaria
RXCODEMIS,3,16,0.04228441555009382,99.22302386426702,RECODED DRUG USE,Binaria
RXMORPMIS,3,10,0.026427759718808636,99.80179180210894,RECODED DRUG USE,Binaria
RXBUPRMIS,3,11,0.029070535690689497,99.66436745157114,RECODED DRUG USE,Binaria
RXOXYMMIS,3,9,0.023784983746927772,99.91014561695604,RECODED DRUG USE,Binaria
RXDEMEMIS,3,9,0.023784983746927772,99.9577155844499,RECODED DRUG USE,Binaria
RXHYDMMIS,3,9,0.023784983746927772,99.90750284098418,RECODED DRUG USE,Binaria
RXMTDNMIS,3,10,0.026427759718808636,99.90486006501229,RECODED DRUG USE,Binaria
OTHRPNRMIS,3,53,0.14006712650968578,99.67758133143053,RECODED DRUG USE,Binaria
RXBZOTMIS,3,5,0.013213879859404318,98.55440154338116,RECODED DRUG USE,Binaria
RXALPRMIS,3,5,0.013213879859404318,98.98517402679775,RECODED DRUG USE,Binaria
RXLORAMIS,3,6,0.015856655831285184,99.71986574698063,RECODED DRUG USE,Binaria
RXCLONMIS,3,6,0.015856655831285184,99.59036972435847,RECODED DRUG USE,Binaria
RXDIAZMIS,3,6,0.015856655831285184,99.72515129892439,RECODED DRUG USE,Binaria
RXMRLXMIS,3,11,0.029070535690689497,99.71722297100875,RECODED DRUG USE,Binaria
RXCYCLMIS,3,9,0.023784983746927772,99.7515790586432,RECODED DRUG USE,Binaria
RXSOMAMIS,3,8,0.02114220777504691,99.95243003250614,RECODED DRUG USE,Binaria
OTHRTRQMIS,3,17,0.044927191521974684,99.92071672084357,RECODED DRUG USE,Binaria
RXAMMEMIS,3,3,0.007928327915642592,98.29012394619309,RECODED DRUG USE,Binaria
RXAMPHMIS,3,3,0.007928327915642592,98.39054943312455,RECODED DRUG USE,Binaria
RXMTHPMIS,3,2,0.005285551943761728,99.71722297100875,RECODED DRUG USE,Binaria
RXANORMIS,3,1,0.002642775971880864,99.91014561695604,RECODED DRUG USE,Binaria
RXPROVMIS,3,1,0.002642775971880864,99.97092946430931,RECODED DRUG USE,Binaria
OTHRSTMMIS,3,10,0.026427759718808636,99.96564391236555,RECODED DRUG USE,Binaria
RXZOLPMIS,2,0,0.0,99.81500568196834,RECODED DRUG USE,Binaria
RXESZOMIS,3,1,0.002642775971880864,99.96564391236555,RECODED DRUG USE,Binaria
OTHRSEDMIS2,3,12,0.03171331166257037,99.89693173709665,RECODED DRUG USE,Binaria
RXBZOSMIS,3,1,0.002642775971880864,99.9603583604218,RECODED DRUG USE,Binaria
RXBARBMIS,3,2,0.005285551943761728,99.98942889611247,RECODED DRUG USE,Binaria
ALCYDAYS,6,0,0.0,32.344935119849886,RECODED DRUG USE,Categórica con pocas categorías
MRJYDAYS,6,0,0.0,71.89936309099078,RECODED DRUG USE,Categórica con pocas categorías
COCYDAYS,6,0,0.0,97.98091915748302,RECODED DRUG USE,Categórica con pocas categorías
CRKYDAYS,6,0,0.0,99.67758133143053,RECODED DRUG USE,Categórica con pocas categorías
HERYDAYS,6,0,0.0,99.73043685086816,RECODED DRUG USE,Categórica con pocas categorías
HALLNDAYYR,6,0,0.0,94.98929675731388,RECODED DRUG USE,Categórica con pocas categorías
INHNDAYYR2,6,0,0.0,98.78432305293481,RECODED DRUG USE,Categórica con pocas categorías
METHNDAYYR,6,0,0.0,98.87417743597875,RECODED DRUG USE,Categórica con pocas categorías
CIGMDAYS,6,0,0.0,86.15713945928803,RECODED DRUG USE,Categórica con pocas categorías
CGRMDAYS,5,0,0.0,95.95655276302227,RECODED DRUG USE,Categórica con pocas categorías
SMKLSMDAYS,5,0,0.0,97.0030920478871,RECODED DRUG USE,Categórica con pocas categorías
NICVPMDAYS,5,0,0.0,85.59951372922117,RECODED DRUG USE,Categórica con pocas categorías
ALCMDAYS,5,0,0.0,49.08427812574328,RECODED DRUG USE,Categórica con pocas categorías
MRJMDAYS,5,0,0.0,80.56766827876001,RECODED DRUG USE,Categórica con pocas categorías
COCMDAYS,5,0,0.0,99.28909326356404,RECODED DRUG USE,Categórica con pocas categorías
CRKMDAYS,5,0,0.0,99.86786120140596,RECODED DRUG USE,Categórica con pocas categorías
HERMDAYS,5,0,0.0,99.85464732154655,RECODED DRUG USE,Categórica con pocas categorías
HALLNDAYPM,5,0,0.0,98.65746980628452,RECODED DRUG USE,Categórica con pocas categorías
INHNDAYPM2,5,0,0.0,99.52430032506145,RECODED DRUG USE,Categórica con pocas categorías
METHNDAYPM,5,0,0.0,99.32609212717038,RECODED DRUG USE,Categórica con pocas categorías
PNRNDAYPM,5,0,0.0,99.1701683448294,RECODED DRUG USE,Categórica con pocas categorías
TRQNDAYPM,5,0,0.0,99.51108644520204,RECODED DRUG USE,Categórica con pocas categorías
STMNDAYPM,5,0,0.0,99.47144480562383,RECODED DRUG USE,Categórica con pocas categorías
SEDNDAYPM,5,0,0.0,99.89693173709665,RECODED DRUG USE,Categórica con pocas categorías
BNGDRMDAYS,5,0,0.0,76.12780464600016,RECODED DRUG USE,Categórica con pocas categorías
CIGPDAY,6,0,0.0,92.86979042786542,RECODED DRUG USE,Categórica con pocas categorías
CIG1PACK,3,35144,92.87771875578107,92.87771875578107,RECODED DRUG USE,Binaria
CIGAVGD,8,32617,86.19942387483813,86.19942387483813,RECODED DRUG USE,Categórica con pocas categorías
CIGAVGM,140,32617,86.19942387483813,86.19942387483813,RECODED DRUG USE,Numérica con rango documentado
ALCNUMDKPM,191,19761,52.223895980337744,52.223895980337744,RECODED DRUG USE,Numérica con rango documentado
FUCIG18,2,0,0.0,67.59692380876872,RECODED DRUG USE,Binaria
FUCIG21,2,0,0.0,54.861386400274846,RECODED DRUG USE,Binaria
FUCD218,2,0,0.0,87.9304421364201,RECODED DRUG USE,Binaria
FUCD221,2,0,0.0,79.10621316630989,RECODED DRUG USE,Binaria
FUCGR18,2,0,0.0,91.96596104548217,RECODED DRUG USE,Binaria
FUCGR21,2,0,0.0,81.80713020957214,RECODED DRUG USE,Binaria
FUSMKLSS18,2,0,0.0,93.44591558973546,RECODED DRUG USE,Binaria
FUSMKLSS21,2,0,0.0,89.53724992732366,RECODED DRUG USE,Binaria
FUNICVAP18,2,0,0.0,91.03306112740823,RECODED DRUG USE,Binaria
FUNICVAP21,2,0,0.0,83.89492322735802,RECODED DRUG USE,Binaria
FUALC18,2,0,0.0,57.03110547318904,RECODED DRUG USE,Binaria
FUALC21,2,0,0.0,64.91186342133777,RECODED DRUG USE,Binaria
FUMJ18,2,0,0.0,72.25349507122282,RECODED DRUG USE,Binaria
FUMJ21,2,0,0.0,58.67226935172706,RECODED DRUG USE,Binaria
FUCOC18,2,0,0.0,97.02951980760591,RECODED DRUG USE,Binaria
FUCOC21,2,0,0.0,92.71915219746822,RECODED DRUG USE,Binaria
FUCRK18,2,0,0.0,99.38159042257988,RECODED DRUG USE,Binaria
FUCRK21,2,0,0.0,98.61254261476255,RECODED DRUG USE,Binaria
FUHER18,2,0,0.0,99.56394196463965,RECODED DRUG USE,Binaria
FUHER21,2,0,0.0,98.99838790665714,RECODED DRUG USE,Binaria
FUHALLUC18,2,0,0.0,93.72340706678295,RECODED DRUG USE,Binaria
FUHALLUC21,2,0,0.0,87.40981526995957,RECODED DRUG USE,Binaria
FULSD18,2,0,0.0,96.05433547398187,RECODED DRUG USE,Binaria
FULSD21,2,0,0.0,92.57644229498665,RECODED DRUG USE,Binaria
FUPCP18,2,0,0.0,99.35780543883294,RECODED DRUG USE,Binaria
FUPCP21,2,0,0.0,98.86624910806312,RECODED DRUG USE,Binaria
FUECSTMO18,2,0,0.0,98.06548798858321,RECODED DRUG USE,Binaria
FUECSTMO21,2,0,0.0,95.18750495520494,RECODED DRUG USE,Binaria
FUINHAL182,2,0,0.0,93.52255609292001,RECODED DRUG USE,Binaria
FUINHAL212,2,0,0.0,91.2444832051587,RECODED DRUG USE,Binaria
FUMETHAM18,2,0,0.0,98.61254261476255,RECODED DRUG USE,Binaria
FUMETHAM21,2,0,0.0,97.2779407489627,RECODED DRUG USE,Binaria
FUPNRNM18,2,0,0.0,99.98942889611247,RECODED DRUG USE,Binaria
FUPNRNM21,2,0,0.0,99.92335949681545,RECODED DRUG USE,Binaria
FUTRQNM18,2,0,0.0,99.99735722402812,RECODED DRUG USE,Binaria
FUTRQNM21,2,0,0.0,99.96828668833743,RECODED DRUG USE,Binaria
FUSTMNM18,2,0,0.0,99.99207167208436,RECODED DRUG USE,Binaria
FUSTMNM21,2,0,0.0,99.9312878247311,RECODED DRUG USE,Binaria
FUSEDNM21,2,0,0.0,99.99735722402812,RECODED DRUG USE,Binaria
PNRMAINRSN,11,185,0.4889135547979598,96.52474959697666,RECODED DRUG USE,Categórica con pocas categorías
TRQMAINRSN,10,139,0.36734586009144005,98.04963133275191,RECODED DRUG USE,Categórica con pocas categorías
STMMAINRSN,11,170,0.4492719152197468,97.76949707973255,RECODED DRUG USE,Categórica con pocas categorías
SEDMAINRSN,8,200,0.5285551943761727,99.16488279288565,RECODED DRUG USE,Categórica con pocas categorías
SRCPNRNM2,9,36727,97.06123311926848,97.06123311926848,RECODED DRUG USE,Categórica con pocas categorías
SRCTRQNM2,9,37245,98.43019107270277,98.43019107270277,RECODED DRUG USE,Categórica con pocas categorías
SRCSTMNM2,9,37173,98.23991120272734,98.23991120272734,RECODED DRUG USE,Categórica con pocas categorías
SRCSEDNM2,8,37723,99.69343798726183,99.69343798726183,RECODED DRUG USE,Categórica con pocas categorías
SRCFRPNRNM,9,37503,99.11202727344804,99.11202727344804,RECODED DRUG USE,Categórica con pocas categorías
SRCFRTRQNM,9,37596,99.35780543883294,99.35780543883294,RECODED DRUG USE,Categórica con pocas categorías
SRCFRSTMNM,7,37493,99.08559951372922,99.08559951372922,RECODED DRUG USE,Categórica con pocas categorías
SRCFRSEDNM,4,37796,99.88636063320912,99.88636063320912,RECODED DRUG USE,Categórica con pocas categorías
SRCCLFRPNR,4,37503,99.11202727344804,99.11202727344804,RECODED DRUG USE,Categórica con pocas categorías
SRCCLFRTRQ,4,37596,99.35780543883294,99.35780543883294,RECODED DRUG USE,Categórica con pocas categorías
SRCCLFRSTM,4,37493,99.08559951372922,99.08559951372922,RECODED DRUG USE,Categórica con pocas categorías
SRCCLFRSED,3,37796,99.88636063320912,99.88636063320912,RECODED DRUG USE,Binaria
RXOPPRNMMON,2,0,0.0,99.22830941621079,RECODED DRUG USE,Binaria
NOOPPRANYYR,2,0,0.0,97.90956420624224,RECODED DRUG USE,Binaria
NOOPPRNMYR,2,0,0.0,99.86786120140596,RECODED DRUG USE,Binaria
IRNPCOLDREC,4,0,0.0,95.65527630222786,IMPUTED SPECIAL DRUGS,Categórica con pocas categorías
IINPCOLDREC,3,0,0.0,99.18338222468881,IMPUTED SPECIAL DRUGS,Categórica con pocas categorías
IRGHBREC,4,0,0.0,99.42387483812996,IMPUTED SPECIAL DRUGS,Categórica con pocas categorías
ANYNDLREC,7,0,0.0,97.25415576521577,RECODED SPECIAL DRUGS,Categórica con pocas categorías
CHMNDLREC,7,0,0.0,97.78271095959195,RECODED SPECIAL DRUGS,Categórica con pocas categorías
HERNEDEVER,3,8,0.02114220777504691,98.72618198155342,RECODED SPECIAL DRUGS,Binaria
COCNEDEVER,3,36,0.09513993498771109,98.95874626707894,RECODED SPECIAL DRUGS,Binaria
MTHNEDEVER,3,17,0.044927191521974684,98.68125479003145,RECODED SPECIAL DRUGS,Binaria
HERSMOEVER,3,8,0.02114220777504691,98.66275535822828,RECODED SPECIAL DRUGS,Binaria
HERSNIEVER,3,9,0.023784983746927772,98.15534237162716,RECODED SPECIAL DRUGS,Binaria
NPCOLDFLAG,2,0,0.0,95.65527630222786,RECODED SPECIAL DRUGS,Binaria
NPCOLDYR,2,0,0.0,99.09088506567298,RECODED SPECIAL DRUGS,Binaria
NPCOLDMON,2,0,0.0,99.68550965934617,RECODED SPECIAL DRUGS,Binaria
GHBFLAG,2,0,0.0,99.42387483812996,RECODED SPECIAL DRUGS,Binaria
GHBYR,2,0,0.0,99.91278839292794,RECODED SPECIAL DRUGS,Binaria
GHBMON,2,0,0.0,99.94450170459051,RECODED SPECIAL DRUGS,Binaria
IRPYUD5ALC,2,0,0.0,87.99386875974524,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRPYUD5MRJ,2,0,0.0,89.85174026797749,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRPYUD5COC,2,0,0.0,99.40801818229869,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRPYUD5HER,2,0,0.0,99.74893628267132,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRPYUD5HAL,2,0,0.0,99.75686461058696,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRPYUD5INH,2,0,0.0,99.85200454557467,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRPYUD5MTH,2,0,0.0,99.20716720843575,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5PNRMIS,2,0,0.0,99.1992388805201,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5PNRUNM2,2,0,0.0,99.11731282539179,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5TRQMIS,2,0,0.0,99.65115357171173,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5TRQUNM,2,0,0.0,99.61679748407728,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5STMMIS,2,0,0.0,99.6273685879648,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5STMUNM,2,0,0.0,99.41066095827057,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5SEDMIS,2,0,0.0,99.89164618515288,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRUD5SEDUNM,2,0,0.0,99.75950738655884,IMPUTED SUBSTANCE USE DISORDER,Binaria
IRPYSEV5ALC,4,0,0.0,87.99386875974524,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRPYSEV5MRJ,4,0,0.0,89.85174026797749,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRPYSEV5COC,4,0,0.0,99.40801818229869,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRPYSEV5HER,4,0,0.0,99.74893628267132,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRPYSEV5HAL,4,0,0.0,99.75686461058696,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRPYSEV5INH,4,0,0.0,99.85200454557467,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRPYSEV5MTH,4,0,0.0,99.20716720843575,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVPNRMIS,4,0,0.0,99.1992388805201,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVPNRUNM2,4,0,0.0,99.11731282539179,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVTRQMIS,4,0,0.0,99.65115357171173,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVTRQUNM,4,0,0.0,99.61679748407728,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVSTMMIS,4,0,0.0,99.6273685879648,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVSTMUNM,4,0,0.0,99.41066095827057,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVSEDMIS,4,0,0.0,99.89164618515288,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
IRSEVSEDUNM,4,0,0.0,99.75950738655884,IMPUTED SUBSTANCE USE DISORDER,Categórica con pocas categorías
UD5TRQSDANY,2,0,0.0,99.03802954623536,RECODED SUBSTANCE USE DISORDER,Binaria
UD5PSYANY,2,0,0.0,97.01102037580274,RECODED SUBSTANCE USE DISORDER,Binaria
UD5OPIANY2,2,0,0.0,98.25576785855863,RECODED SUBSTANCE USE DISORDER,Binaria
UD5HROPANY,4,0,0.0,98.25576785855863,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
UD5CNSANY,2,0,0.0,97.86727979069214,RECODED SUBSTANCE USE DISORDER,Binaria
UD5ILLANY,2,0,0.0,87.06889716958693,RECODED SUBSTANCE USE DISORDER,Binaria
UD5IEMANY,2,0,0.0,95.86141282803456,RECODED SUBSTANCE USE DISORDER,Binaria
UD5ILALANY,2,0,0.0,78.96350326382833,RECODED SUBSTANCE USE DISORDER,Binaria
UD5ILAALANY,2,0,0.0,96.09926266550384,RECODED SUBSTANCE USE DISORDER,Binaria
UD5ILNALANY,2,0,0.0,90.96963450408309,RECODED SUBSTANCE USE DISORDER,Binaria
UD5ALNILANY,2,0,0.0,91.8946060942414,RECODED SUBSTANCE USE DISORDER,Binaria
UDYR5OPPRANY,2,0,0.0,98.39054943312455,RECODED SUBSTANCE USE DISORDER,Binaria
UDYR5PNRANY2,2,0,0.0,98.31655170591189,RECODED SUBSTANCE USE DISORDER,Binaria
UDYR5SEDANY,2,0,0.0,99.65115357171173,RECODED SUBSTANCE USE DISORDER,Binaria
UDYR5STMANY,2,0,0.0,99.03802954623536,RECODED SUBSTANCE USE DISORDER,Binaria
UDYR5TRQANY,2,0,0.0,99.26795105578901,RECODED SUBSTANCE USE DISORDER,Binaria
UD5CNSGRP,3,0,0.0,97.86727979069214,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
UD5OPIGRP,3,0,0.0,98.25576785855863,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
UD5TRQSDGRP,3,0,0.0,99.03802954623536,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SEVYRPNRANY2,4,0,0.0,98.31655170591189,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SEVYROPPRANY,4,0,0.0,98.39054943312455,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SEVYRTRQANY,4,0,0.0,99.26795105578901,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SEVYRSTMANY,4,0,0.0,99.03802954623536,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SEVYRSEDANY,4,0,0.0,99.65115357171173,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRTQSDANY,4,0,0.0,99.03802954623536,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRPSYANY,4,0,0.0,97.01102037580274,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYROPIANY2,4,0,0.0,98.25576785855863,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRCNSANY,4,0,0.0,97.86727979069214,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRDUDANY,4,0,0.0,87.06889716958693,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRSUDANY,4,0,0.0,78.96350326382833,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRTQSDMIS,4,0,0.0,99.58244139644282,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYROPIMIS,4,0,0.0,99.05652897803853,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRCNSMIS,4,0,0.0,98.41961996881524,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRTQSDUNM,4,0,0.0,99.45558814979253,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYROPIUNM,4,0,0.0,99.1992388805201,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
SVYRCNSUNM,4,0,0.0,99.4476598218769,RECODED SUBSTANCE USE DISORDER,Categórica con pocas categorías
MRJYRBFR,7,0,0.0,47.39554427971141,PRIOR SUBSTANCE USE,Categórica con pocas categorías
MRJAGLST,89,0,0.0,47.39554427971141,PRIOR SUBSTANCE USE,Numérica con rango documentado
MRJYLU,10,0,0.0,47.39554427971141,PRIOR SUBSTANCE USE,Numérica con rango documentado
MRJMLU,19,0,0.0,47.39554427971141,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
CIGAGLST,88,0,0.0,48.69050450593303,PRIOR SUBSTANCE USE,Numérica con rango documentado
CIGYLU,10,0,0.0,48.69050450593303,PRIOR SUBSTANCE USE,Numérica con rango documentado
CIGMLU,19,0,0.0,48.69050450593303,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
CIGDLLST,82,0,0.0,48.69050450593303,PRIOR SUBSTANCE USE,Numérica con rango documentado
CIGDLYLU,10,0,0.0,48.69050450593303,PRIOR SUBSTANCE USE,Numérica con rango documentado
CIGDLMLU,19,0,0.0,48.69050450593303,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
SMKAGLAST,78,0,0.0,85.85057744654986,PRIOR SUBSTANCE USE,Numérica con rango documentado
SMKYRLAST,10,0,0.0,85.85057744654986,PRIOR SUBSTANCE USE,Numérica con rango documentado
SMKMOLAST,19,0,0.0,85.85057744654986,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
CGRAGLST,85,0,0.0,69.37286926187267,PRIOR SUBSTANCE USE,Numérica con rango documentado
CIGARYLU,10,0,0.0,69.37286926187267,PRIOR SUBSTANCE USE,Numérica con rango documentado
CIGARMLU,19,0,0.0,69.37286926187267,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
ALCAGLST,99,0,0.0,50.77036919580327,PRIOR SUBSTANCE USE,Numérica con rango documentado
ALCYLU,10,0,0.0,62.44879621554481,PRIOR SUBSTANCE USE,Numérica con rango documentado
ALCMLU,19,0,0.0,62.44879621554481,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
COCAGLST,71,0,0.0,85.89286186209995,PRIOR SUBSTANCE USE,Numérica con rango documentado
COCYLU,10,0,0.0,85.89286186209995,PRIOR SUBSTANCE USE,Numérica con rango documentado
COCMLU,19,0,0.0,85.89286186209995,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
CRKAGLST,63,0,0.0,96.52474959697666,PRIOR SUBSTANCE USE,Numérica con rango documentado
CRKYLU,10,0,0.0,96.52474959697666,PRIOR SUBSTANCE USE,Numérica con rango documentado
CRKMLU,19,0,0.0,96.52474959697666,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
HERAGLST,54,0,0.0,97.47879172282565,PRIOR SUBSTANCE USE,Numérica con rango documentado
HERYLU,10,0,0.0,97.47879172282565,PRIOR SUBSTANCE USE,Numérica con rango documentado
HERMLU,19,0,0.0,97.47879172282565,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
HALLAGLST,69,0,0.0,80.02589920452444,PRIOR SUBSTANCE USE,Numérica con rango documentado
HALLYRLST,10,0,0.0,80.02589920452444,PRIOR SUBSTANCE USE,Numérica con rango documentado
HALLMOLST,19,0,0.0,80.02589920452444,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
LSDAGLST,61,0,0.0,89.06683580432887,PRIOR SUBSTANCE USE,Numérica con rango documentado
LSDYLU,10,0,0.0,89.06683580432887,PRIOR SUBSTANCE USE,Numérica con rango documentado
LSDMLU,19,0,0.0,89.06683580432887,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
PCPAGLST,47,0,0.0,98.25841063453052,PRIOR SUBSTANCE USE,Numérica con rango documentado
PCPYLU,9,0,0.0,98.25841063453052,PRIOR SUBSTANCE USE,Numérica con rango documentado
PCPMLU,17,0,0.0,98.25841063453052,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
ECSTMOAGL,57,0,0.0,90.49922038108829,PRIOR SUBSTANCE USE,Numérica con rango documentado
ECSTMOYLU,10,0,0.0,90.49922038108829,PRIOR SUBSTANCE USE,Numérica con rango documentado
ECSTMOMLU,19,0,0.0,90.49922038108829,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
INHLAGLST,73,0,0.0,88.67041940854673,PRIOR SUBSTANCE USE,Numérica con rango documentado
INHLYRLST,10,0,0.0,88.67041940854673,PRIOR SUBSTANCE USE,Numérica con rango documentado
INHLMOLST,19,0,0.0,88.67041940854673,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
METHAGLST,65,0,0.0,94.39731493961257,PRIOR SUBSTANCE USE,Numérica con rango documentado
METHYRLST,10,0,0.0,94.39731493961257,PRIOR SUBSTANCE USE,Numérica con rango documentado
METHMOLST,19,0,0.0,94.39731493961257,PRIOR SUBSTANCE USE,Categórica con número moderado de categorías
CIGYRBFR,8,0,0.0,48.69050450593303,PRIOR SUBSTANCE USE,Categórica con pocas categorías
ALCYRBFR,7,0,0.0,61.399614154708104,PRIOR SUBSTANCE USE,Categórica con pocas categorías
COCYRBFR,7,0,0.0,85.89286186209995,PRIOR SUBSTANCE USE,Categórica con pocas categorías
RSKCIGPKD,8,0,0.0,65.37434921641693,RISK/AVAILABILITY,Categórica con pocas categorías
RSKMRJMON,8,0,0.0,34.3878009461138,RISK/AVAILABILITY,Categórica con pocas categorías
RSKMRJWK,8,0,0.0,31.91151986046143,RISK/AVAILABILITY,Categórica con pocas categorías
RSKLSDTRY,8,0,0.0,50.204815137820766,RISK/AVAILABILITY,Categórica con pocas categorías
RSKLSDWK,8,0,0.0,67.31678955574935,RISK/AVAILABILITY,Categórica con pocas categorías
RSKHERTRY,8,0,0.0,79.60569782499537,RISK/AVAILABILITY,Categórica con pocas categorías
RSKHERWK,8,0,0.0,90.63135917968233,RISK/AVAILABILITY,Categórica con pocas categorías
RSKCOCMON,8,0,0.0,63.167631279896405,RISK/AVAILABILITY,Categórica con pocas categorías
RSKCOCWK,8,0,0.0,81.40278548587436,RISK/AVAILABILITY,Categórica con pocas categorías
RSKBNGDLY,8,0,0.0,68.46903987948942,RISK/AVAILABILITY,Categórica con pocas categorías
RSKBNGWK,8,0,0.0,44.56248843785512,RISK/AVAILABILITY,Categórica con pocas categorías
