variable,etiqueta_codebook,modulo,tipo_version,codigo_doc,etiqueta_codigo,tipo_codigo_doc,codigo_especial,frecuencia_codebook,pct_codebook,frecuencia_adultos,pct_adultos,presente_adultos
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,491,0.84,356,0.753,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,110,0.19,75,0.159,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,1,0.00,1,0.002,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,32,0.05,26,0.055,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,299,0.51,220,0.465,True
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,10983,18.73,10206,21.578,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,602,1.03,432,0.913,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,10983,18.73,10206,21.578,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,11,0.02,7,0.015,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,32,0.05,26,0.055,True
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,288,0.49,213,0.45,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,301,0.51,211,0.446,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,11286,19.25,10427,22.045,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,10,0.02,8,0.017,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,31,0.05,25,0.053,True
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,288,0.49,213,0.45,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,396,0.68,345,0.729,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,129,0.22,108,0.228,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,4,0.01,3,0.006,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,33,0.06,24,0.051,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,297,0.51,217,0.459,True
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,11057,18.86,10187,21.537,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,529,0.90,456,0.964,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,11057,18.86,10187,21.537,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,13,0.02,8,0.017,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,33,0.06,24,0.051,True
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,284,0.48,209,0.442,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,1060,1.81,942,1.992,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,8046,13.72,7507,15.871,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,28,0.05,18,0.038,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,29,0.05,25,0.053,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,279,0.48,204,0.431,True
UDMJLESSEFF,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,2474,4.22,2188,4.626,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,2619,4.47,2238,4.732,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,8978,15.31,8408,17.776,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,11,0.02,9,0.019,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,31,0.05,27,0.057,True
UDMJLRGAMTS,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,277,0.47,202,0.427,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,421,0.72,345,0.729,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,202,0.34,170,0.359,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,35,0.06,26,0.055,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,308,0.53,229,0.484,True
UDMJMNTLCTD,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,10950,18.68,10114,21.383,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,623,1.06,515,1.089,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,10554,18.00,9769,20.654,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,22,0.04,18,0.038,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,35,0.06,26,0.055,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,286,0.49,211,0.446,True
UDMJMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,396,0.68,345,0.729,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,2474,4.22,2188,4.626,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,9123,15.56,8457,17.88,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,12,0.02,10,0.021,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,28,0.05,25,0.053,True
UDMJNEEDMOR,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,279,0.48,204,0.431,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,1228,2.09,1054,2.228,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,2641,4.50,2286,4.833,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,1,0.00,1,0.002,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,34,0.06,28,0.059,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,296,0.50,219,0.463,True
UDMJNOTSTOP,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,7716,13.16,7296,15.425,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,894,1.52,745,1.575,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,10688,18.23,9891,20.912,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,16,0.03,12,0.025,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,30,0.05,23,0.049,True
UDMJSTOPACT,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,288,0.49,213,0.45,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,3152,5.38,2905,6.142,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,6812,11.62,6361,13.448,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,9,0.02,7,0.015,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,27,0.05,24,0.051,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,278,0.47,203,0.429,True
UDMJSTRURGE,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,1638,2.79,1384,2.926,True
UDMJTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,1,Yes,Categoría analítica,False,133,0.23,105,0.222,True
UDMJTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,2,No,Categoría analítica,False,6623,11.30,6168,13.04,True
UDMJTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,83,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS Log assn,Ausencia de exposición,True,46,0.08,22,0.047,True
UDMJTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,91,NEVER USED MARIJUANA,Ausencia de exposición,True,32064,54.69,22367,47.289,True
UDMJTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,93,DID NOT USE MARIJUANA PAST 12 MOS OR USED <6 DAYS,Ausencia de exposición,True,14607,24.91,14026,29.654,True
UDMJTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,5,0.01,3,0.006,True
UDMJTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,97,REFUSED,No respuesta o ausencia,True,33,0.06,27,0.057,True
