variable,etiqueta_codebook,modulo,tipo_version,codigo_doc,etiqueta_codigo,tipo_codigo_doc,codigo_especial,frecuencia_codebook,pct_codebook
HEPBCEVER2,EVER TOLD HAD HEPATITIS B OR C,HEALTH,Original u otra,2,No (not entered or never had any of these conditions),Ausencia de exposición,True,56486,96.34
HEPBCEVER2,EVER TOLD HAD HEPATITIS B OR C,HEALTH,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,12,0.02
HEPBCEVER2,EVER TOLD HAD HEPATITIS B OR C,HEALTH,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,458,0.78
HEPBCEVER2,EVER TOLD HAD HEPATITIS B OR C,HEALTH,Original u otra,97,REFUSED,No respuesta o ausencia,True,333,0.57
HEPBCEVER2,EVER TOLD HAD HEPATITIS B OR C,HEALTH,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,878,1.50
HER30USE,# DAYS USED HEROIN PAST 30 DAYS,HEROIN,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,2,0.00
HER30USE,# DAYS USED HEROIN PAST 30 DAYS,HEROIN,Original u otra,91,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HER30USE,# DAYS USED HEROIN PAST 30 DAYS,HEROIN,Original u otra,93,DID NOT USE HEROIN IN THE PAST 30 DAYS,Ausencia de exposición,True,1110,1.89
HER30USE,# DAYS USED HEROIN PAST 30 DAYS,HEROIN,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,1,0.00
HER30USE,# DAYS USED HEROIN PAST 30 DAYS,HEROIN,Original u otra,97,REFUSED,No respuesta o ausencia,True,1,0.00
HER30USE,# DAYS USED HEROIN PAST 30 DAYS,HEROIN,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,29,0.05
HER30USE,# DAYS USED HEROIN PAST 30 DAYS,HEROIN,Original u otra,RANGE,1 - 30,Rango válido,False,71,0.12
HERAGE,AGE WHEN FIRST USED HEROIN,HEROIN,Original u otra,985,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
HERAGE,AGE WHEN FIRST USED HEROIN,HEROIN,Original u otra,991,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERAGE,AGE WHEN FIRST USED HEROIN,HEROIN,Original u otra,994,DON'T KNOW,No respuesta o ausencia,True,7,0.01
HERAGE,AGE WHEN FIRST USED HEROIN,HEROIN,Original u otra,997,REFUSED,No respuesta o ausencia,True,3,0.01
HERAGE,AGE WHEN FIRST USED HEROIN,HEROIN,Original u otra,998,BLANK (NO ANSWER),No respuesta o ausencia,True,19,0.03
HERAGE,AGE WHEN FIRST USED HEROIN,HEROIN,Original u otra,RANGE,1 - 60,Rango válido,False,1182,2.02
HERAGLST,HOW OLD WERE YOU THE LAST TIME USED HEROIN,PRIOR SUBSTANCE USE,Original u otra,985,BAD DATA Logically assigned,Asignación lógica,True,114,0.19
HERAGLST,HOW OLD WERE YOU THE LAST TIME USED HEROIN,PRIOR SUBSTANCE USE,Original u otra,991,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERAGLST,HOW OLD WERE YOU THE LAST TIME USED HEROIN,PRIOR SUBSTANCE USE,Original u otra,994,DON'T KNOW,No respuesta o ausencia,True,25,0.04
HERAGLST,HOW OLD WERE YOU THE LAST TIME USED HEROIN,PRIOR SUBSTANCE USE,Original u otra,997,REFUSED,No respuesta o ausencia,True,11,0.02
HERAGLST,HOW OLD WERE YOU THE LAST TIME USED HEROIN,PRIOR SUBSTANCE USE,Original u otra,998,BLANK (NO ANSWER),No respuesta o ausencia,True,45,0.08
HERAGLST,HOW OLD WERE YOU THE LAST TIME USED HEROIN,PRIOR SUBSTANCE USE,Original u otra,999,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,72,0.12
HERAGLST,HOW OLD WERE YOU THE LAST TIME USED HEROIN,PRIOR SUBSTANCE USE,Original u otra,RANGE,9 - 70,Rango válido,False,947,1.62
HEREVER,EVER USED HEROIN,HEROIN,Original u otra,1,Yes,Categoría analítica,False,1191,2.03
HEREVER,EVER USED HEROIN,HEROIN,Original u otra,2,No,Categoría analítica,False,57419,97.93
HEREVER,EVER USED HEROIN,HEROIN,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
HEREVER,EVER USED HEROIN,HEROIN,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,19,0.03
HEREVER,EVER USED HEROIN,HEROIN,Original u otra,97,REFUSED,No respuesta o ausencia,True,1,0.00
HERFLAG,RC-HEROIN - EVER USED,RECODED DRUG USE,Recodificada,0,Never used (IRHERRC = 9),Ausencia de exposición,True,57441,97.97
HERFLAG,RC-HEROIN - EVER USED,RECODED DRUG USE,Recodificada,1,Ever used (IRHERRC = 1-3),Categoría analítica,False,1192,2.03
HERMDAYS,RC-# OF DAYS USED HEROIN IN PAST MONTH,RECODED DRUG USE,Recodificada,1,1-2 Days (IRHERFM=1-2),Categoría analítica,False,7,0.01
HERMDAYS,RC-# OF DAYS USED HEROIN IN PAST MONTH,RECODED DRUG USE,Recodificada,2,3-5 Days (IRHERFM=3-5),Categoría analítica,False,9,0.02
HERMDAYS,RC-# OF DAYS USED HEROIN IN PAST MONTH,RECODED DRUG USE,Recodificada,3,6-19 Days (IRHERFM=6-19),Categoría analítica,False,11,0.02
HERMDAYS,RC-# OF DAYS USED HEROIN IN PAST MONTH,RECODED DRUG USE,Recodificada,4,20-30 Days (IRHERFM=20-30),Categoría analítica,False,48,0.08
HERMDAYS,RC-# OF DAYS USED HEROIN IN PAST MONTH,RECODED DRUG USE,Recodificada,5,"Non User or No Past Month Use (IRHERFM=91,93)",Ausencia de exposición,True,58558,99.87
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,1,January,Categoría analítica,False,3,0.01
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,11,November,Categoría analítica,False,1,0.00
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,2,February,Categoría analítica,False,1,0.00
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,3,March,Categoría analítica,False,2,0.00
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,4,April,Categoría analítica,False,1,0.00
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,5,May,Categoría analítica,False,2,0.00
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,6,June,Categoría analítica,False,6,0.01
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,7,July,Categoría analítica,False,1,0.00
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,4,0.01
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,89,LEGITIMATE SKIP Logically assigned,Asignación lógica,True,7,0.01
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,91,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,8,0.01
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,97,REFUSED,No respuesta o ausencia,True,4,0.01
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,22,0.04
HERMFU,MONTH OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,1152,1.96
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,1,January,Categoría analítica,False,14,0.02
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,10,October,Categoría analítica,False,7,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,11,November,Categoría analítica,False,6,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,12,December,Categoría analítica,False,13,0.02
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,2,February,Categoría analítica,False,5,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,3,March,Categoría analítica,False,9,0.02
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,4,April,Categoría analítica,False,4,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,5,May,Categoría analítica,False,3,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,6,June,Categoría analítica,False,7,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,7,July,Categoría analítica,False,4,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,8,August,Categoría analítica,False,6,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,4,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,89,LEGITIMATE SKIP Logically assigned,Asignación lógica,True,6,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9,September,Categoría analítica,False,6,0.01
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,91,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,27,0.05
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,97,REFUSED,No respuesta o ausencia,True,11,0.02
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,159,0.27
HERMLU,MONTH OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,923,1.57
HERMON,RC-HEROIN - PAST MONTH USE,RECODED DRUG USE,Recodificada,0,"Did not use in the past month (IRHERRC = 2-3,9)",Ausencia de exposición,True,58558,99.87
HERMON,RC-HEROIN - PAST MONTH USE,RECODED DRUG USE,Recodificada,1,Used within the past month (IRHERRC = 1),Categoría analítica,False,75,0.13
HERNEDEVER,RC-EVER USED A NEEDLE TO INJECT HEROIN,RECODED SPECIAL DRUGS,Recodificada,.,Unknown (Otherwise),Salto legítimo o no aplicable,True,10,0.02
HERNEDEVER,RC-EVER USED A NEEDLE TO INJECT HEROIN,RECODED SPECIAL DRUGS,Recodificada,0,"No (HERNEEDL=2,91 or (HERNEEDL^=1,3 & HERFLAG=0))",Categoría analítica,False,58023,98.96
HERNEDEVER,RC-EVER USED A NEEDLE TO INJECT HEROIN,RECODED SPECIAL DRUGS,Recodificada,1,"Yes (HERNEEDL=1,3)",Categoría analítica,False,600,1.02
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,1,Yes,Categoría analítica,False,586,1.00
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,2,No,Categoría analítica,False,588,1.00
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,3,Yes LOGICALLY ASSIGNED,Asignación lógica,True,14,0.02
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,91,NEVER USED HEROIN,Ausencia de exposición,True,57413,97.92
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,97,REFUSED,No respuesta o ausencia,True,2,0.00
HERNEEDL,EVER USED NEEDLE TO INJECT HEROIN,SPECIAL DRUGS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,27,0.05
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,1,Within the past 30 days,Categoría analítica,False,72,0.12
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,2,More than 30 days ago but within the past 12 mos,Categoría analítica,False,61,0.10
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,3,More than 12 months ago,Categoría analítica,False,1049,1.79
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,8,Used at some point in the past 12 mos LOG ASSN,Categoría analítica,False,4,0.01
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,9,Used at some point in the lifetime LOG ASSN,Categoría analítica,False,5,0.01
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,91,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,97,REFUSED,No respuesta o ausencia,True,1,0.00
HERREC,TIME SINCE LAST USED HEROIN,HEROIN,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,19,0.03
HERRXOPYR,RC-HEROIN USE AND/OR RX OPIOID MISUSE - PAST YEAR,RECODED DRUG USE,Recodificada,1,Heroin use & no Rx opioid misuse (HERYR=1 & IRRXOPNMYR=0),Categoría analítica,False,61,0.10
HERRXOPYR,RC-HEROIN USE AND/OR RX OPIOID MISUSE - PAST YEAR,RECODED DRUG USE,Recodificada,2,Rx opioid misuse & no heroin use (HERYR=0 & IRRXOPNMYR=1),Categoría analítica,False,1520,2.59
HERRXOPYR,RC-HEROIN USE AND/OR RX OPIOID MISUSE - PAST YEAR,RECODED DRUG USE,Recodificada,3,Heroin use & Rx opioid misuse (HERYR=1 & IRRXOPNMYR=1),Categoría analítica,False,76,0.13
HERRXOPYR,RC-HEROIN USE AND/OR RX OPIOID MISUSE - PAST YEAR,RECODED DRUG USE,Recodificada,4,No heroin use & no Rx opioid misuse (HERYR=0 & IRRXOPNMYR=0),Categoría analítica,False,56976,97.17
HERSMOEVER,RC-EVER SMOKED HEROIN,RECODED SPECIAL DRUGS,Recodificada,.,Unknown (Otherwise),Salto legítimo o no aplicable,True,11,0.02
HERSMOEVER,RC-EVER SMOKED HEROIN,RECODED SPECIAL DRUGS,Recodificada,0,"No (HERSMOKE=2,91 or HERFLAG=0)",Categoría analítica,False,58001,98.92
HERSMOEVER,RC-EVER SMOKED HEROIN,RECODED SPECIAL DRUGS,Recodificada,1,"Yes (HERSMOKE=1,3)",Categoría analítica,False,621,1.06
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,1,Yes,Categoría analítica,False,612,1.04
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,2,No,Categoría analítica,False,560,0.96
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,3,Yes LOGICALLY ASSIGNED,Asignación lógica,True,9,0.02
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,91,NEVER USED HEROIN,Ausencia de exposición,True,57413,97.92
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,1,0.00
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,97,REFUSED,No respuesta o ausencia,True,2,0.00
HERSMOKE,EVER SMOKED HEROIN,SPECIAL DRUGS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,33,0.06
HERSNIEVER,RC-EVER SNIFFED HEROIN,RECODED SPECIAL DRUGS,Recodificada,.,Unknown (Otherwise),Salto legítimo o no aplicable,True,11,0.02
HERSNIEVER,RC-EVER SNIFFED HEROIN,RECODED SPECIAL DRUGS,Recodificada,0,"No (HERSNIFF =2,91 or HERFLAG=0)",Categoría analítica,False,57771,98.53
HERSNIEVER,RC-EVER SNIFFED HEROIN,RECODED SPECIAL DRUGS,Recodificada,1,"Yes (HERSNIFF=1,3)",Categoría analítica,False,851,1.45
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,1,Yes,Categoría analítica,False,830,1.42
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,2,No,Categoría analítica,False,330,0.56
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,3,Yes LOGICALLY ASSIGNED,Asignación lógica,True,21,0.04
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,91,NEVER USED HEROIN,Ausencia de exposición,True,57413,97.92
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,1,0.00
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,97,REFUSED,No respuesta o ausencia,True,2,0.00
HERSNIFF,EVER SNIFFED HEROIN,SPECIAL DRUGS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,33,0.06
HERYDAYS,RC-# OF DAYS USED HEROIN IN PAST YEAR,RECODED DRUG USE,Recodificada,1,1-11 Days (IRHERFY=1-11),Categoría analítica,False,20,0.03
HERYDAYS,RC-# OF DAYS USED HEROIN IN PAST YEAR,RECODED DRUG USE,Recodificada,2,12-49 Days (IRHERFY=12-49),Categoría analítica,False,21,0.04
HERYDAYS,RC-# OF DAYS USED HEROIN IN PAST YEAR,RECODED DRUG USE,Recodificada,3,50-99 Days (IRHERFY=50-99),Categoría analítica,False,16,0.03
HERYDAYS,RC-# OF DAYS USED HEROIN IN PAST YEAR,RECODED DRUG USE,Recodificada,4,100-299 Days (IRHERFY=100-299),Categoría analítica,False,36,0.06
HERYDAYS,RC-# OF DAYS USED HEROIN IN PAST YEAR,RECODED DRUG USE,Recodificada,5,300-365 Days (IRHERFY=300-365),Categoría analítica,False,44,0.08
HERYDAYS,RC-# OF DAYS USED HEROIN IN PAST YEAR,RECODED DRUG USE,Recodificada,6,"Non User or No Past Year Use (IRHERFY=991,993)",Ausencia de exposición,True,58496,99.77
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,9985,BAD DATA Logically assigned,Asignación lógica,True,4,0.01
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,9989,LEGITIMATE SKIP Logically assigned,Asignación lógica,True,7,0.01
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,9991,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,9994,DON'T KNOW,No respuesta o ausencia,True,7,0.01
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,9997,REFUSED,No respuesta o ausencia,True,3,0.01
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,9998,BLANK (NO ANSWER),No respuesta o ausencia,True,22,0.04
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,9999,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,1152,1.96
HERYFU,YEAR OF FIRST HEROIN USE - RECODE,HEROIN,Original u otra,RANGE,2022 - 2024,Rango válido,False,19,0.03
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9985,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9989,LEGITIMATE SKIP Logically assigned,Asignación lógica,True,6,0.01
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9991,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9994,DON'T KNOW,No respuesta o ausencia,True,25,0.04
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9997,REFUSED,No respuesta o ausencia,True,11,0.02
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9998,BLANK (NO ANSWER),No respuesta o ausencia,True,158,0.27
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,9999,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,923,1.57
HERYLU,YEAR OF LAST HEROIN USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,RANGE,2022 - 2024,Rango válido,False,88,0.15
HERYR,RC-HEROIN - PAST YEAR USE,RECODED DRUG USE,Recodificada,0,"Did not use in the past year (IRHERRC = 3,9)",Ausencia de exposición,True,58496,99.77
HERYR,RC-HEROIN - PAST YEAR USE,RECODED DRUG USE,Recodificada,1,"Used within the past year (IRHERRC = 1,2)",Categoría analítica,False,137,0.23
HERYRTOT,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,HEROIN,Original u otra,985,BAD DATA Logically assigned,Asignación lógica,True,7,0.01
HERYRTOT,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,HEROIN,Original u otra,991,NEVER USED HEROIN,Ausencia de exposición,True,57419,97.93
HERYRTOT,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,HEROIN,Original u otra,993,DID NOT USE HEROIN IN THE PAST 12 MOS,Ausencia de exposición,True,1049,1.79
HERYRTOT,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,HEROIN,Original u otra,994,DON'T KNOW,No respuesta o ausencia,True,3,0.01
HERYRTOT,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,HEROIN,Original u otra,997,REFUSED,No respuesta o ausencia,True,1,0.00
HERYRTOT,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,HEROIN,Original u otra,998,BLANK (NO ANSWER),No respuesta o ausencia,True,25,0.04
HERYRTOT,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,HEROIN,Original u otra,RANGE,1 - 365,Rango válido,False,129,0.22
HIGHBPAGE,AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED,HEALTH,Original u otra,985,BAD DATA Logically assigned,Asignación lógica,True,10,0.02
HIGHBPAGE,AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED,HEALTH,Original u otra,994,DON'T KNOW,No respuesta o ausencia,True,103,0.18
HIGHBPAGE,AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED,HEALTH,Original u otra,997,REFUSED,No respuesta o ausencia,True,1,0.00
HIGHBPAGE,AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED,HEALTH,Original u otra,998,BLANK (NO ANSWER),No respuesta o ausencia,True,1680,2.87
HIGHBPAGE,AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED,HEALTH,Original u otra,999,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,51891,88.50
HIGHBPAGE,AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED,HEALTH,Original u otra,RANGE,1 - 91,Rango válido,False,4948,8.44
HIGHBPEVR2,EVER TOLD HAD HIGH BLOOD PRESSURE,HEALTH,Original u otra,1,Yes,Categoría analítica,False,6608,11.27
HIGHBPEVR2,EVER TOLD HAD HIGH BLOOD PRESSURE,HEALTH,Original u otra,2,No (not entered or never had any of these conditions),Ausencia de exposición,True,50344,85.86
HIGHBPEVR2,EVER TOLD HAD HIGH BLOOD PRESSURE,HEALTH,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,11,0.02
HIGHBPEVR2,EVER TOLD HAD HIGH BLOOD PRESSURE,HEALTH,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,458,0.78
HIGHBPEVR2,EVER TOLD HAD HIGH BLOOD PRESSURE,HEALTH,Original u otra,97,REFUSED,No respuesta o ausencia,True,333,0.57
HIGHBPEVR2,EVER TOLD HAD HIGH BLOOD PRESSURE,HEALTH,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,879,1.50
HIGHBPMED,TAKING MEDS FOR HIGH BLOOD PRESSURE,HEALTH,Original u otra,1,Yes,Categoría analítica,False,5052,8.62
HIGHBPMED,TAKING MEDS FOR HIGH BLOOD PRESSURE,HEALTH,Original u otra,2,No,Categoría analítica,False,1547,2.64
HIGHBPMED,TAKING MEDS FOR HIGH BLOOD PRESSURE,HEALTH,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,11,0.02
HIGHBPMED,TAKING MEDS FOR HIGH BLOOD PRESSURE,HEALTH,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,3,0.01
HIGHBPMED,TAKING MEDS FOR HIGH BLOOD PRESSURE,HEALTH,Original u otra,97,REFUSED,No respuesta o ausencia,True,2,0.00
HIGHBPMED,TAKING MEDS FOR HIGH BLOOD PRESSURE,HEALTH,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,1674,2.86
HIGHBPMED,TAKING MEDS FOR HIGH BLOOD PRESSURE,HEALTH,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,50344,85.86
HIVAIDSAG,AGE 1ST FOUND OUT HAD HIV/AIDS,HEALTH,Original u otra,985,BAD DATA Logically assigned,Asignación lógica,True,11,0.02
HIVAIDSAG,AGE 1ST FOUND OUT HAD HIV/AIDS,HEALTH,Original u otra,994,DON'T KNOW,No respuesta o ausencia,True,3,0.01
HIVAIDSAG,AGE 1ST FOUND OUT HAD HIV/AIDS,HEALTH,Original u otra,997,REFUSED,No respuesta o ausencia,True,1,0.00
HIVAIDSAG,AGE 1ST FOUND OUT HAD HIV/AIDS,HEALTH,Original u otra,998,BLANK (NO ANSWER),No respuesta o ausencia,True,1671,2.85
HIVAIDSAG,AGE 1ST FOUND OUT HAD HIV/AIDS,HEALTH,Original u otra,999,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,56827,96.92
HIVAIDSAG,AGE 1ST FOUND OUT HAD HIV/AIDS,HEALTH,Original u otra,RANGE,1 - 59,Rango válido,False,120,0.20
HIVAIDSEV2,EVER TOLD HAD HIV OR AIDS,HEALTH,Original u otra,1,Yes,Categoría analítica,False,125,0.21
HIVAIDSEV2,EVER TOLD HAD HIV OR AIDS,HEALTH,Original u otra,2,No (not entered or never had any of these conditions),Ausencia de exposición,True,56827,96.92
